ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415141284.35195,dbt3,61678,10,sekondquad,psql,,-1,2014-11-04 22:48:04.254058+00,2014-11-04 22:48:04.257596+00,2014-11-04 22:48:04.257596+00,f,COPY supplier FROM '/home/sekondquad/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.257609+00
1415141284.35195,dbt3,61680,10,sekondquad,psql,,-1,2014-11-04 22:48:04.254574+00,2014-11-04 22:48:04.257356+00,2014-11-04 22:48:04.257356+00,f,COPY part FROM '/home/sekondquad/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.257376+00
1415141284.35195,dbt3,61681,10,sekondquad,psql,,-1,2014-11-04 22:48:04.25552+00,2014-11-04 22:48:04.258986+00,2014-11-04 22:48:04.258986+00,f,COPY customer FROM '/home/sekondquad/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.258998+00
1415141284.35195,dbt3,61679,10,sekondquad,psql,,-1,2014-11-04 22:48:04.255515+00,2014-11-04 22:48:04.258248+00,2014-11-04 22:48:04.258248+00,f,COPY partsupp FROM '/home/sekondquad/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.258254+00
1415141284.35195,dbt3,61682,10,sekondquad,psql,,-1,2014-11-04 22:48:04.255786+00,2014-11-04 22:48:04.259075+00,2014-11-04 22:48:04.259075+00,f,COPY orders FROM '/home/sekondquad/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.259093+00
1415141284.35195,dbt3,61712,10,sekondquad,psql,,-1,2014-11-04 22:48:04.348796+00,2014-11-04 22:48:04.350497+00,2014-11-04 22:48:04.350497+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 22:48:04.350504+00
1415141284.35195,dbt3,61685,10,sekondquad,psql,,-1,2014-11-04 22:48:04.257583+00,2014-11-04 22:48:04.25979+00,2014-11-04 22:48:04.25979+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-04 22:48:04.259813+00
1415141284.35195,dbt3,61713,10,sekondquad,psql,,-1,2014-11-04 22:48:04.34995+00,2014-11-04 22:48:04.351743+00,2014-11-04 22:48:04.351743+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 22:48:04.35175+00
1415141284.35195,dbt3,61714,10,sekondquad,psql,,-1,2014-11-04 22:48:04.35023+00,2014-11-04 22:48:04.351949+00,2014-11-04 22:48:04.351949+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 22:48:04.351956+00
1415141344.35898,dbt3,61772,10,sekondquad,psql,,-1,2014-11-04 22:48:56.836162+00,2014-11-04 22:48:56.839924+00,2014-11-04 22:48:56.839924+00,f,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-04 22:48:56.839939+00
1415141344.35898,dbt3,61773,10,sekondquad,psql,,-1,2014-11-04 22:48:56.839246+00,2014-11-04 22:48:56.843094+00,2014-11-04 22:48:56.843094+00,t,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate);",active,2014-11-04 22:48:56.843102+00
1415141344.35898,dbt3,61774,10,sekondquad,psql,,-1,2014-11-04 22:48:56.843045+00,2014-11-04 22:48:56.845863+00,2014-11-04 22:48:56.845863+00,t,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-04 22:48:56.845869+00
1415141344.35898,dbt3,61783,10,sekondquad,psql,,-1,2014-11-04 22:49:04.352524+00,2014-11-04 22:49:04.356517+00,2014-11-04 22:49:04.356517+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-04 22:49:04.356531+00
